date,close,ret63f,ret126f,ret63t,ret21f,ret63f_gc,composite,ry,usd,cb,inf,tech,forward,f_ry,f_usd,f_inf,f_tech,ry_delta,usd_delta,inf_delta,roc60,ym
2005-02-28,43.52999877929688,-0.03790484165982555,0.0018378551182669511,-0.03886072202809465,-0.021134808057538423,-0.048568183750357874,62.371568253968256,62.301587301587304,92.57777777777778,21.880000000000003,93.65079365079364,45.0,46.10000000000001,50.0,37.0,60.0,30.0,-0.040000000000000036,0.6833498582580422,0.06000000000000005,-4.076690712372411,2005-02
2005-03-31,42.81999969482422,0.018916426414382403,0.09294721089681368,-0.019239582123765864,0.012377365321675438,-0.002099427078224192,59.415811523631255,50.39682539682539,88.47200317382813,21.880000000000003,93.65079365079364,58.0,39.300000000000004,50.0,10.0,60.0,43.0,0.09000000000000008,3.394827064248518,0.14000000000000012,-0.4649018149960549,2005-03
2005-04-29,43.34999847412109,-0.012226039168450331,0.08835067972011834,0.015460292074106041,-0.03921561725675815,-0.007126450812679597,68.95283943256197,94.44444444444444,86.4632218254937,21.880000000000003,69.84126984126983,57.0,49.40000000000001,50.0,37.0,60.0,63.0,-0.039999999999999813,1.1743599673723404,0.10999999999999988,2.8225773980452784,2005-04
2005-05-31,41.650001525878906,0.046098393724003595,0.1942376916255628,-0.0363257670171504,0.04753900287389112,0.03579155621179719,53.59679190094963,86.5079365079365,74.42588611178928,21.880000000000003,10.714285714285714,36.0,28.400000000000002,50.0,10.0,12.0,30.0,-0.06000000000000005,5.633124942260692,-0.31999999999999984,-3.98801175573944,2005-05
2005-06-30,43.43999862670898,0.08425414279736576,0.18485273590816642,0.019239786845953066,-0.007136223950134801,0.08327602390186617,49.211320281812874,63.888888888888886,64.61327658759222,21.880000000000003,5.0,81.0,36.70000000000001,65.0,10.0,12.0,53.0,-0.1200000000000001,5.107338869308964,-0.41000000000000014,1.900064598402218,2005-06
2005-07-29,42.81999969482422,0.10182159368110799,0.3236805396807805,-0.012226039168450331,0.01751517994734253,0.1021167585944538,29.84084393832495,5.0,62.82583630879721,21.880000000000003,21.825396825396826,52.0,21.100000000000005,22.0,10.0,25.0,43.0,0.30999999999999983,5.727128405568527,-0.2400000000000002,-0.18648444804000297,2005-07
2005-08-31,43.400001525878906,0.13133633059536498,0.29677411982895396,0.03087893346497239,0.07603684610685546,0.1583679440761494,54.18487786521307,72.61904761904762,74.86821984185113,21.880000000000003,28.968253968253972,55.0,51.300000000000004,50.0,50.0,50.0,63.0,0.039999999999999813,-0.022827218509957614,0.0,2.4067966778110295,2005-08
2005-09-30,46.70000076293945,0.10449680917324411,0.2520342669266977,0.09367681331452604,-0.006423966427397176,0.1315565292260794,46.9998576960609,26.58730158730159,58.95267321268717,21.880000000000003,70.23809523809523,96.0,61.800000000000004,50.0,63.0,72.0,85.0,-0.020000000000000018,-1.0172553886604319,0.25,10.245514849042102,2005-09
2005-10-31,46.400001525878906,0.22198273487805542,0.4323275193731533,0.0755679689928952,0.05818958748818792,0.23091806597951492,34.95399481941102,5.0,54.338500595092775,21.880000000000003,70.63492063492063,58.0,48.800000000000004,50.0,23.0,72.0,75.0,0.010000000000000009,2.363907127574949,0.21999999999999975,6.422025572821455,2005-10
2005-11-30,49.09999847412109,0.1462321899859147,0.29327906259444503,0.13133633059536498,0.0505092349084435,0.1443590639211212,30.858645613061814,5.0,50.03850059509278,21.880000000000003,19.047619047619047,88.0,27.900000000000006,22.0,10.0,38.0,85.0,0.41000000000000014,5.800111457031831,-0.08000000000000007,10.910318424246523,2005-11
2005-12-30,51.58000183105469,0.13357888997786316,0.20550597320334263,0.10449680917324411,0.09926325610950593,0.13981831800746103,31.518879630751833,11.507936507936508,51.29072579277884,21.880000000000003,11.507936507936508,83.0,33.400000000000006,22.0,37.0,25.0,85.0,0.31000000000000005,1.1538898781980444,-0.20999999999999996,11.259709128514483,2005-12
2006-01-31,56.70000076293945,0.17372137841762725,0.13439151374518832,0.20076237393403362,0.0007054835095079426,0.16450600284196293,47.14176265469506,23.41269841269841,65.50477896796332,21.880000000000003,67.06349206349206,96.0,57.400000000000006,50.0,63.0,50.0,85.0,-0.009999999999999787,-1.2323755014016613,-0.040000000000000036,22.913504118971574,2006-01
2006-02-28,56.06999969482422,0.16122705483734512,0.08792581294825408,0.13456094237691918,0.017834849392594387,0.16435194594128144,42.846808377050976,23.809523809523807,56.89938769870334,21.880000000000003,65.87301587301587,77.0,61.800000000000004,50.0,63.0,72.0,85.0,-0.020000000000000018,-0.9562571053870261,0.1599999999999997,14.195522275579652,2006-02
2006-03-31,58.09999847412109,0.05387265318964518,0.023580082316047912,0.1288128443010632,0.14543898105953534,0.05448609981461794,36.667991113462904,5.0,60.83482678731282,21.880000000000003,63.095238095238095,68.0,49.040000000000006,22.0,77.0,43.199999999999996,85.0,0.29000000000000004,-1.579461271177507,0.17999999999999972,9.00562721532463,2006-03
2006-04-28,65.08999633789062,-0.03041935533781026,-0.08910732445358815,0.1700520418504443,0.0003073325178433173,-0.02700211094745797,48.97684870639377,5.0,81.70977698432074,21.880000000000003,95.0,96.0,52.940000000000005,22.0,90.0,43.199999999999996,85.0,0.3600000000000003,-3.7016300898821575,0.17000000000000037,14.797170127085923,2006-04
2006-05-31,64.2300033569336,-0.05122224129339803,-0.010275628641052026,0.14491987707562726,-0.07333026082835292,-0.0385992027906128,45.02202201596215,5.0,84.21122063530817,21.880000000000003,92.46031746031747,61.0,56.300000000000004,22.0,90.0,60.0,85.0,0.43000000000000016,-5.404194361131043,0.050000000000000266,16.295498622654602,2006-05
2006-06-30,61.22999954223633,-0.028744052501897488,0.032337082427553066,0.05387265318964518,0.05046546097810145,-0.024286918360330034,42.87256169850183,5.0,82.03344285753039,21.880000000000003,85.31746031746032,55.0,59.300000000000004,35.0,90.0,60.0,63.0,0.18000000000000016,-4.920223326846829,0.08999999999999986,4.381179170660365,2006-06
2006-07-31,63.15999984741211,-0.059531322524017716,0.02644081677766197,-0.03069373392101682,-0.035148847784458814,-0.05897197050487202,51.07709353196886,26.190476190476193,81.51277381049263,21.880000000000003,74.60317460317461,83.0,48.300000000000004,50.0,63.0,38.0,18.0,-0.020000000000000018,-0.5711596439449962,-0.10999999999999988,-6.40190174068449,2006-07
2006-08-31,62.290000915527344,0.03371325161752603,0.029860340070855695,-0.019055103692482755,-0.0504093649622297,0.03355168426404709,46.402815754191074,42.06349206349206,81.62944047715928,21.880000000000003,31.349206349206348,51.0,50.00000000000001,65.0,37.0,38.0,53.0,-0.1599999999999997,1.081535142275425,-0.1200000000000001,0.016059949303959264,2006-08
2006-09-29,59.470001220703125,0.06288881430975213,0.1069446860569001,-0.028744052501897488,0.007230541388085321,0.06114272989281022,44.14503788897802,46.03174603174603,75.98899841308594,21.880000000000003,11.11111111111111,55.0,49.10000000000001,78.0,37.0,25.0,18.0,-0.29000000000000004,0.9274488291817207,-0.21999999999999975,-5.633131087391496,2006-09
2006-10-31,60.2400016784668,0.06706502304554562,0.13197212054164398,-0.06965248373024246,0.06889106234313203,0.06969051203860666,44.93043993251741,44.84126984126984,80.2367781745063,21.880000000000003,5.0,63.0,39.2,50.0,50.0,12.0,18.0,-0.020000000000000018,0.35286175441442413,-0.33000000000000007,-6.6046485605165905,2006-10
2006-11-30,64.38999938964844,-0.0037272537046818544,0.030750168903587616,0.03371325161752603,-0.032769073308777874,-0.015767524844770286,58.496230952380955,73.80952380952381,91.95277777777778,21.880000000000003,5.158730158730158,81.0,54.4,50.0,77.0,25.0,63.0,-0.08000000000000007,-2.4470609777114016,-0.20000000000000018,2.433978308051299,2006-11
2006-12-29,63.209999084472656,0.04144918184669977,0.02420501188826485,0.06288881430975213,0.03179880027437343,0.048016371873209396,45.54930634920635,30.952380952380953,90.21666666666667,21.880000000000003,7.5396825396825395,81.0,53.2,35.0,77.0,38.0,85.0,0.14000000000000012,-2.3217802882114835,-0.07000000000000028,12.134114390977846,2006-12
2007-01-31,64.83000183105469,0.028227699820580376,0.0169674293236588,0.09141414420351635,-0.017275994369099767,0.031134950602712763,51.65513045242552,39.682539682539684,87.06255476209853,21.880000000000003,38.095238095238095,83.0,60.800000000000004,50.0,63.0,72.0,75.0,0.06000000000000005,-0.832160205124477,0.16000000000000014,5.655151867970698,2007-01
2007-02-28,66.4800033569336,-0.026474158353767763,-0.01338758986314259,0.04692918672336366,-0.01248498479457616,-0.024350236381291968,68.12952460317462,90.47619047619048,92.36944444444444,21.880000000000003,34.523809523809526,87.0,54.50000000000001,50.0,50.0,60.0,75.0,-0.009999999999999787,0.4326410459229768,0.06000000000000005,5.256497019541273,2007-02
2007-03-30,65.73999786376953,-0.022360834628400106,0.11819294987752227,0.05657339398918504,0.014450937154049992,-0.02247364165016963,68.4382746031746,87.3015873015873,93.05000000000001,21.880000000000003,53.17460317460318,76.0,64.40000000000002,65.0,63.0,60.0,75.0,-0.20000000000000018,-0.9436226755954569,0.14000000000000012,5.555554194427548,2007-03
2007-04-30,67.08999633789062,-0.01967505987295337,0.15799682042207874,0.05206203318637059,-0.03532561106802434,-0.02409996240126744,67.87113174603175,88.09523809523809,93.05000000000001,21.880000000000003,54.36507936507936,68.0,69.30000000000001,65.0,90.0,50.0,63.0,-0.19999999999999973,-4.210280939021194,0.0,2.867211104243128,2007-04
2007-05-31,65.54000091552734,0.00808664589400876,0.21406772327299395,-0.00425400760551653,-0.01937754431980876,0.008018135844128249,38.358353968253965,5.952380952380952,92.99444444444444,21.880000000000003,40.07936507936508,43.0,48.20000000000001,22.0,77.0,50.0,63.0,0.3700000000000001,-1.7196021599550804,0.020000000000000018,2.166795567553792,2007-05
2007-06-29,64.2699966430664,0.14376856971815166,0.2914268606695847,-0.022360834628400106,0.023650293322754035,0.14611945035395868,38.939861904761905,6.349206349206349,93.05000000000001,21.880000000000003,50.0,36.0,40.70000000000001,22.0,63.0,50.0,30.0,0.3999999999999999,-1.1463793244243625,-0.040000000000000036,-3.80182758321419,2007-06
2007-07-31,65.79000091552734,0.18741452590776042,0.399300749011942,-0.01349529903930724,0.004255947338507982,0.18323578752188485,46.044782539682544,27.77777777777778,93.05000000000001,21.880000000000003,26.58730158730159,67.0,43.50000000000001,35.0,63.0,38.0,30.0,0.21999999999999975,-1.1866910277141929,-0.0900000000000003,-3.5195797623576275,2007-07
2007-08-31,66.5199966430664,0.16235723987943906,0.43084794209917776,-0.0003006352898361486,0.08764284614049767,0.16225856197181465,52.87803650793651,55.952380952380956,92.99444444444444,21.880000000000003,5.0,77.0,60.40000000000001,78.0,63.0,25.0,53.0,-0.26000000000000023,-1.343263502649561,-0.17999999999999972,1.9307301035720092,2007-08
2007-09-28,73.51000213623047,0.12909804908157185,0.18160791846231428,0.14376856971815166,0.06271256259533509,0.13031770245525176,61.82271904761906,69.04761904761905,93.05000000000001,21.880000000000003,33.33333333333333,88.0,74.30000000000001,78.0,90.0,38.0,85.0,-0.33999999999999986,-4.509151242741105,-0.07000000000000028,14.110531241317448,2007-09
2007-10-31,78.62000274658203,0.13647920825092497,0.07580766823023,0.19320084193131026,-0.016535271004099905,0.147348500261403,70.18383015873016,93.65079365079364,93.05000000000001,21.880000000000003,40.87301587301587,88.0,76.70000000000002,78.0,90.0,50.0,85.0,-0.31999999999999984,-4.614613287801827,0.029999999999999805,18.261129327067472,2007-10
2007-11-30,77.31999969482422,0.23098811020232213,0.1236419761552805,0.16235723987943906,0.09751682546931084,0.23229354304706806,67.15795714285714,95.0,93.05000000000001,21.880000000000003,35.714285714285715,65.0,83.50000000000001,90.0,90.0,60.0,85.0,-0.69,-5.848165044712806,0.1499999999999999,12.285795831376856,2007-11
2007-12-31,82.45999908447266,0.08258546730782212,0.12369639450502246,0.11583217025504577,0.10841623260567879,0.0722242017363548,68.80089365079365,94.04761904761905,92.4388888888889,21.880000000000003,23.015873015873016,96.0,77.60000000000001,90.0,77.0,50.0,85.0,-0.54,-2.043430448473915,-0.009999999999999787,13.160417148935055,2007-12
2008-01-31,91.4000015258789,-0.08107224877902564,-0.014442009549097135,0.18164193056136257,0.06389492604370561,-0.07998264529816634,71.18748095238095,95.0,93.05000000000001,21.880000000000003,38.095238095238095,96.0,77.60000000000001,90.0,77.0,50.0,85.0,-0.73,-1.6997947106391686,0.0,14.493297544086193,2008-01
2008-02-29,96.18000030517578,-0.09076734590594304,-0.14556040710728313,0.20874702367797027,-0.09690163927274054,-0.0872338133141658,76.41795714285715,95.0,93.05000000000001,21.880000000000003,85.71428571428571,88.0,79.60000000000001,90.0,77.0,60.0,85.0,-0.51,-2.4870979554150185,0.10000000000000009,22.866634906761153,2008-02
2008-03-31,90.41000366210938,0.011724339294966635,-0.041698972677300494,0.10850915115780468,-0.050879392956417635,0.014298161330931425,66.2746238095238,94.44444444444444,93.05000000000001,21.880000000000003,44.047619047619044,50.0,80.50000000000001,90.0,90.0,50.0,75.0,-0.6699999999999999,-5.799000391179132,0.009999999999999787,6.540187381380713,2008-03
2008-04-30,86.6500015258789,0.0331216972492534,-0.14841316080659028,-0.05876598062335969,0.009232491728512704,0.04647663095553467,55.98402857142857,73.4126984126984,92.85555555555555,21.880000000000003,17.46031746031746,46.0,51.60000000000001,35.0,90.0,38.0,30.0,0.16999999999999993,-3.5514740065271,-0.06999999999999984,-2.7497160383833097,2008-04
2008-05-30,87.44999694824219,-0.06026297114893542,-0.08084619715891628,-0.09076734590594304,0.0451687217321981,-0.06356357957266856,62.89083412698413,59.12698412698413,91.95277777777778,21.880000000000003,95.0,57.0,34.7,10.0,63.0,50.0,18.0,0.5,-1.1126183565517422,0.020000000000000018,-10.50962356136884,2008-05
2008-06-30,91.4000015258789,-0.020021901537239484,-0.05525167360449068,0.052268027672409234,-0.020568980869001385,-0.04102785521396213,67.16381031746032,68.65079365079364,92.36944444444444,21.880000000000003,95.0,68.0,42.940000000000005,35.0,50.0,43.199999999999996,53.0,0.21999999999999997,0.2767740690972298,0.16999999999999993,1.274239917871367,2008-06
2008-07-31,90.08000183105467,-0.17850800959365842,0.013654481600099855,0.07250868105941666,-0.09291743535130015,-0.17627752742908753,52.802480952380954,45.23809523809524,89.10555555555555,21.880000000000003,50.79365079365079,61.0,45.300000000000004,35.0,50.0,50.0,63.0,0.11999999999999988,-0.36734237151891946,-0.020000000000000018,3.9824595255895545,2008-07
2008-08-29,81.70999908447266,-0.017133784623245107,0.1019459298052745,-0.07105502575094158,0.04112104574714248,-0.015796425634589384,39.11087380952381,37.698412698412696,80.42500000000001,21.880000000000003,5.0,32.0,23.800000000000004,35.0,10.0,25.0,18.0,0.16999999999999993,5.652648157293871,-0.26000000000000023,-5.482935837010361,2008-08
2008-09-30,85.06999969482422,0.009756692535937361,0.07005994011817629,-0.08191240737441141,-0.130128126654945,-0.005605152534477464,33.134822222222226,5.0,76.74444444444444,21.880000000000003,5.0,71.0,11.200000000000003,10.0,10.0,12.0,18.0,0.8200000000000001,10.301260994992534,-0.96,-6.7521686237460905,2008-09
2008-10-31,71.33999633789062,0.2401178267753048,0.23703398556425226,-0.19060589026655794,0.07863752310528138,0.24441966404948334,23.99273082122803,5.0,59.43100357055664,21.880000000000003,5.0,28.0,11.200000000000003,10.0,10.0,12.0,18.0,1.5000000000000002,15.904169513834688,-1.4699999999999998,-17.133233392307755,2008-10
2008-11-28,80.30999755859375,0.12115556783368886,0.19985062308148893,-0.017133784623245107,0.06960533105740319,0.11847587694289685,30.355192432294572,13.095238095238097,58.27400436401367,21.880000000000003,5.0,63.0,15.700000000000003,10.0,10.0,12.0,63.0,0.98,10.837816229910047,-1.8399999999999999,2.449289684774314,2008-11
2008-12-31,86.5199966430664,0.02635236358246118,0.05466948151242956,0.006397527213606979,0.026814606852046508,0.02693532083038197,37.555973015873015,20.238095238095237,72.4388888888889,21.880000000000003,5.0,78.0,45.800000000000004,65.0,37.0,12.0,63.0,-0.10999999999999988,1.081545363976355,-1.49,2.6578048127829046,2008-12
2009-01-30,91.30999755859376,-0.047749432996685326,0.02234148472316244,0.23391888592694277,-0.013908626404808055,-0.04281248002765503,45.061147619047624,41.66666666666667,58.95,21.880000000000003,29.761904761904763,86.0,65.80000000000001,90.0,23.0,72.0,85.0,-1.3199999999999998,1.7029357651156873,0.2599999999999999,28.424753190154696,2009-01
2009-02-27,92.62999725341795,0.03854042751461395,0.006045613781637149,0.14541850015372915,-0.02860837714627673,0.03961761847367895,38.38174428190201,23.41269841269841,56.33699722290039,21.880000000000003,24.206349206349206,87.0,68.40000000000002,90.0,23.0,85.0,85.0,-0.6200000000000001,2.7314159184065323,0.6499999999999999,22.44546647065222,2009-02
2009-03-31,90.27999877929688,0.009969002415242567,0.07919806848201416,0.04551245367252199,-0.03334074188003566,0.004877520181096884,58.13459340081593,84.12698412698413,62.24655515882704,21.880000000000003,44.047619047619044,67.0,62.300000000000004,90.0,10.0,85.0,63.0,-0.5900000000000001,5.599503947905093,1.19,4.696735781858963,2009-03
2009-04-30,87.2699966430664,0.04984537952152257,0.15423406934365436,-0.0249162386249564,0.0969406100525998,0.0496239043463238,48.49185664290171,55.952380952380956,65.32644365098741,21.880000000000003,54.36507936507936,40.0,64.4,50.0,77.0,85.0,43.0,-0.040000000000000036,-1.6162783600563224,0.33000000000000007,-1.3563971527965846,2009-04
2009-05-29,96.1999969482422,-0.03128892518006432,0.21226617927364666,0.03854042751461395,-0.043243203375079475,-0.03402123846369742,61.2603380952381,66.26984126984127,74.9388888888889,21.880000000000003,67.46031746031747,88.0,83.70000000000002,78.0,90.0,85.0,85.0,-0.33000000000000007,-9.56825039648146,0.89,8.102033102090989,2009-05
2009-06-30,91.18000030517578,0.06854573348411397,0.17865760979387324,0.009969002415242567,0.004825646412959017,0.07118973329525469,52.63307619047619,52.77777777777778,75.07777777777778,21.880000000000003,67.06349206349206,50.0,52.300000000000004,22.0,90.0,51.0,63.0,0.4099999999999999,-6.280704966762607,0.43999999999999995,4.098646098164238,2009-06
2009-07-31,93.3499984741211,0.10005360599844493,0.16068559448512865,0.07360554054635071,0.0005356513398515617,0.097200389032718,62.08263968253968,67.85714285714286,77.99444444444444,21.880000000000003,75.79365079365078,76.0,70.30000000000001,50.0,90.0,85.0,63.0,-0.06000000000000005,-6.692869673552416,0.3900000000000001,4.25507875769191,2009-07
2009-08-31,93.4000015258789,0.23811560492969974,0.1951819639155783,-0.03071813061149642,0.0583511441028417,0.24104230370546942,60.472480952380955,65.87301587301587,77.99444444444444,21.880000000000003,67.06349206349206,77.0,52.4,50.0,77.0,25.0,43.0,0.08000000000000007,-1.6729582780562136,-0.24,-0.3308052092864777,2009-08
2009-09-30,98.8499984741211,0.08174002990166995,0.11542745410457966,0.06992097767235661,0.03884677821507965,0.08283730158730163,71.38795714285715,90.47619047619048,81.05,21.880000000000003,75.0,92.0,78.70000000000002,78.0,90.0,60.0,85.0,-0.31000000000000005,-4.3668121439397805,0.1100000000000001,8.973651716243713,2009-09
2009-10-30,102.52999877929688,0.0643713893757869,0.12035505817032055,0.09225520165471779,0.14483564469835564,0.07473317004065416,72.5449611111111,95.0,81.39722222222223,21.880000000000003,95.0,68.0,74.80000000000001,78.0,77.0,60.0,85.0,-0.3700000000000001,-1.8901808599211867,0.1200000000000001,8.382664305586784,2009-10
2009-11-30,115.63999938964844,-0.03467660115354032,0.03580075589328513,0.23811560492969974,-0.0753199509723651,-0.03251208636678915,75.98345317460318,95.0,86.67500000000001,21.880000000000003,93.65079365079364,88.0,88.50000000000001,90.0,90.0,85.0,85.0,-0.6300000000000001,-4.926364623633816,0.3800000000000001,18.653807178284932,2009-11
2009-12-31,107.30999755859376,0.03336130754359501,0.1041841446233489,0.09623044465910446,0.01696020628302053,0.03442300486029781,63.76779841269841,76.19047619047619,77.16111111111111,21.880000000000003,95.0,50.0,54.40000000000001,50.0,37.0,85.0,63.0,-0.08000000000000007,1.1168839095474947,0.6200000000000001,4.917871372046823,2009-12
2010-01-29,105.95999908447266,0.08871273694882831,0.08993958910569089,0.05192093272355747,0.047753846756452445,0.08965833387436528,67.28535793650795,92.46031746031747,73.34166666666667,21.880000000000003,91.26984126984127,50.0,51.300000000000004,65.0,10.0,85.0,53.0,-0.17999999999999994,4.6628042688433124,0.3700000000000001,1.9336240454449038,2010-01
2010-02-26,109.43000030517578,0.08462032450339385,0.10536414828787621,-0.04619544057075553,-0.006214020865205283,0.08369844540740345,59.05446507936508,63.095238095238095,72.16111111111111,21.880000000000003,73.80952380952381,76.0,23.600000000000005,22.0,10.0,50.0,18.0,0.32000000000000006,8.199817210916361,0.009999999999999787,-5.370113383992758,2010-02
2010-03-31,108.9499969482422,0.11684262242780141,0.17439192778524015,0.013771245098431972,0.05883436293398425,0.1187460211746425,52.66938571428572,43.25396825396825,70.49444444444445,21.880000000000003,78.96825396825396,70.0,28.900000000000006,35.0,10.0,38.0,43.0,0.16000000000000014,4.055956724658283,-0.11999999999999966,-0.7741403277693126,2010-03
2010-04-30,115.36000061035156,0.0011268832587565392,0.13765607488552267,0.08871273694882831,0.03944177381834657,0.0013557966435369107,71.8437507936508,92.46031746031747,69.66111111111111,21.880000000000003,95.0,91.0,40.50000000000001,50.0,10.0,50.0,75.0,0.030000000000000027,3.3190370440620676,-0.010000000000000231,6.126958462823628,2010-04
2010-05-28,118.87999725341795,0.017917268943672404,0.11970056936154982,0.0863565468508476,0.02010430219436876,0.019633764879396942,59.843306615324465,81.74603174603175,59.492662302652995,26.974,40.476190476190474,87.0,41.50000000000001,65.0,10.0,25.0,75.0,-0.1399999999999999,7.401896376482786,-0.17999999999999994,7.263372091822573,2010-05
2010-06-30,121.68000030517578,0.05152857188807647,0.13173903984621838,0.11684262242780141,-0.050871157346167206,0.050582095543958205,61.086106559278704,95.0,62.10455991956923,26.974,19.444444444444446,82.0,49.900000000000006,90.0,10.0,12.0,85.0,-0.54,6.4867516005861825,-0.44999999999999996,9.592003641330082,2010-06
2010-07-30,115.48999786376952,0.13637551234500012,0.12806304605679752,0.0011268832587565392,0.046930521245079904,0.13573667685692636,58.81752603174604,95.0,74.38333333333334,26.974,16.26984126984127,43.0,52.6,65.0,63.0,12.0,53.0,-0.18000000000000016,-0.8873170746635517,-0.5999999999999999,0.34755542497761915,2010-07
2010-08-31,122.08000183105467,0.10927257648924127,0.14613365064148054,0.019201895768889754,0.04775558440048844,0.10950888874850695,61.645052222222226,95.0,71.53611111111111,29.28066666666667,5.0,80.0,65.90000000000002,78.0,90.0,12.0,53.0,-0.3900000000000001,-4.521462553365929,-0.5299999999999998,0.48563995197921095,2010-08
2010-09-30,127.91000366210938,0.07130009269078852,0.09342503796504942,0.09287425377266834,0.03682269814892791,0.07478201797396156,66.52818714285715,95.0,86.39722222222223,29.28066666666667,16.26984126984127,80.0,83.50000000000001,90.0,90.0,60.0,85.0,-0.52,-6.7629978252204515,0.050000000000000044,8.646903945387718,2010-09
2010-10-29,132.6199951171875,-0.020735938027821588,0.13414273261887866,0.14782754081980265,0.021112978094167678,-0.017168909569652446,72.34040936507937,95.0,89.17500000000001,29.28066666666667,49.60317460317461,87.0,85.90000000000002,90.0,90.0,72.0,85.0,-0.6299999999999999,-4.13151599763848,0.2699999999999998,13.369799377191494,2010-10
2010-11-30,135.4199981689453,0.033229951712050454,0.10700048507670812,0.10927257648924127,0.011888942786300927,0.03768949543095679,65.39893031746031,86.11111111111111,74.73055555555555,30.884333333333334,43.25396825396825,83.0,74.60000000000001,65.0,77.0,85.0,85.0,-0.25,-1.5996119104727646,0.5199999999999998,11.127521328308521,2010-11
2010-12-31,138.72000122070312,0.0034601767828374985,0.04476637399388461,0.07609958327444533,-0.05709341190348327,0.004925761818491248,68.81914857142857,73.01587301587301,82.99444444444444,30.884333333333334,77.77777777777779,91.0,37.60000000000001,22.0,37.0,51.0,75.0,0.25,0.7393267732532127,0.5199999999999998,5.242397230936646,2010-12
2011-01-31,129.8699951171875,0.1581582299005071,0.21444526950497944,-0.020735938027821588,0.07738510379313746,0.16711642988736553,59.46611285714287,57.14285714285714,87.09166666666667,30.884333333333334,86.90476190476191,35.0,28.040000000000003,10.0,37.0,43.199999999999996,43.0,0.5800000000000001,0.5692041327826525,0.20999999999999996,-1.292097068021003,2011-01
2011-02-28,137.66000366210938,0.08746181146184862,0.289190734414831,0.03418227804743901,0.003995372926967278,0.09011565713462111,67.36743142857144,64.68253968253968,89.9388888888889,32.488,94.84126984126983,65.0,49.74,22.0,90.0,43.199999999999996,53.0,0.30000000000000004,-4.8861913992823585,0.28000000000000025,1.6841473608089297,2011-02
2011-03-31,139.86000061035156,0.04390103934544087,0.12755610081536228,0.020652425427024612,0.07543259692347637,0.044061452038601345,70.56636,66.66666666666666,92.30000000000001,32.488,95.0,82.0,67.70000000000002,50.0,90.0,72.0,63.0,-0.010000000000000009,-4.011132757066093,0.18000000000000016,3.792208245158868,2011-03
2011-04-29,152.3699951171875,0.03885278177237095,0.11275190972709037,0.16955784882461167,-0.017916885312225905,0.04646532701036321,75.68060603174602,84.52380952380952,93.05000000000001,32.488,93.65079365079364,80.0,81.10000000000002,78.0,90.0,72.0,85.0,-0.33000000000000007,-6.187287999444924,0.22999999999999998,16.8033719292783,2011-04
2011-05-31,149.63999938964844,0.1620556007679157,0.11353919782453148,0.0686281560674582,-0.01643949962510738,0.1643987212620348,68.47305301587302,74.20634920634922,93.05000000000001,38.17733333333334,55.158730158730165,77.0,61.6,65.0,77.0,25.0,75.0,-0.20999999999999996,-2.64770944016941,-0.20000000000000018,7.384279035114605,2011-05
